graph,emb,dim,param,exec_time,landmarks,model,iter,accuracy,precision,recall,fscore
sbm10k,n2v,26,1,9.83,-1,xgboost,1,0.9792,0.97911676401313,0.9788321596532688,0.9788478479201372
sbm10k,n2v,26,1,9.93,-1,xgboost,2,0.9812,0.9811631607508912,0.981263148665972,0.9811217506424118
sbm10k,n2v,26,1,10.0,-1,xgboost,3,0.9796,0.9800124365923732,0.9796500977895284,0.9796777151253252
sbm10k,n2v,26,1,10.09,-1,xgboost,4,0.9848,0.984869123730108,0.9848271679274028,0.9847621461840784
sbm10k,n2v,26,1,10.14,-1,xgboost,5,0.9824,0.9816930955168386,0.982525556374948,0.9819823622042566
sbm10k,n2v,26,1,9.97,-1,xgboost,6,0.9768,0.9766593895197349,0.9771169119416108,0.9766855189561514
sbm10k,n2v,26,1,10.34,-1,xgboost,7,0.98,0.9800190566050926,0.9793102335258668,0.9795396619086448
sbm10k,n2v,26,1,9.93,-1,xgboost,8,0.9856,0.9859841213963444,0.9850347192636204,0.9854079985953514
sbm10k,n2v,26,1,9.92,-1,xgboost,9,0.9832,0.9830991827941636,0.9828078410275628,0.9828868795177405
sbm10k,n2v,28,1,10.78,-1,xgboost,0,0.988,0.9878220863100526,0.9876175000813612,0.9876344426910996
sbm10k,n2v,28,1,10.47,-1,xgboost,1,0.9808,0.9805525358905476,0.9800130956406626,0.9801531554998476
sbm10k,n2v,28,1,10.73,-1,xgboost,2,0.9804,0.9801416787217364,0.9804879993143774,0.9802104065660872
sbm10k,n2v,28,1,10.72,-1,xgboost,3,0.9788,0.979254241957566,0.979222518751058,0.9790499473556732
sbm10k,n2v,28,1,10.53,-1,xgboost,4,0.9764,0.9768018247713672,0.9759350988418172,0.9761940748642758
sbm10k,n2v,28,1,10.56,-1,xgboost,5,0.9776,0.9776447530451784,0.9772641188845786,0.9772791757949112
sbm10k,n2v,28,1,10.5,-1,xgboost,6,0.978,0.9779284564293398,0.9781627347509416,0.9779415072798596
sbm10k,n2v,28,1,10.53,-1,xgboost,7,0.978,0.9783622662137154,0.9781339487392572,0.9780390547289451
sbm10k,n2v,28,1,10.75,-1,xgboost,8,0.9832,0.9834085929444488,0.9830615836781124,0.9831635827333616
sbm10k,n2v,28,1,10.6,-1,xgboost,9,0.9808,0.9810409261145568,0.9808063370828743,0.9807694753726374
sbm10k,n2v,30,1,11.77,-1,xgboost,0,0.9824,0.9824348137135728,0.9822122091492712,0.9821858985645804
sbm10k,n2v,30,1,11.76,-1,xgboost,1,0.9756,0.9760490121172698,0.975853929614504,0.975789246104038
sbm10k,n2v,30,1,11.62,-1,xgboost,2,0.9828,0.983039907488945,0.9827712594789412,0.982836237139088
sbm10k,n2v,30,1,11.31,-1,xgboost,3,0.9748,0.9748138665545384,0.9743987917617188,0.9744844413302102
sbm10k,n2v,30,1,11.55,-1,xgboost,4,0.9796,0.9794069833847996,0.9796399857469508,0.9794412470321502
sbm10k,n2v,30,1,11.81,-1,xgboost,5,0.98,0.9793312285759358,0.9792790506935372,0.9791669640583556
sbm10k,n2v,30,1,11.67,-1,xgboost,6,0.976,0.9761739411229412,0.9762473925255292,0.976116505544678
sbm10k,n2v,30,1,11.59,-1,xgboost,7,0.9752,0.9748905969595304,0.9748149059513692,0.9746608168484492
sbm10k,n2v,30,1,11.66,-1,xgboost,8,0.9812,0.9812001490991328,0.980903270257924,0.9809553108236516
sbm10k,n2v,30,1,12.7,-1,xgboost,9,0.9824,0.9823022067585512,0.982779322706754,0.9823841222066868
sbm10k,n2v,32,1,11.9,-1,xgboost,0,0.9848,0.9849655078530838,0.9843760997306628,0.984592072697054
sbm10k,n2v,32,1,11.98,-1,xgboost,1,0.9776,0.9776890260865668,0.9772954615837384,0.977322172926268
sbm10k,n2v,32,1,12.07,-1,xgboost,2,0.98,0.9796093402128496,0.9797886902103594,0.9796110295916688
sbm10k,n2v,32,1,11.86,-1,xgboost,3,0.9828,0.9826066999324132,0.982533588319218,0.9825048637530652
sbm10k,n2v,32,1,11.88,-1,xgboost,4,0.9768,0.9770018717783548,0.9765969733817224,0.976638123701244
sbm10k,n2v,32,1,11.86,-1,xgboost,5,0.984,0.9836192599478012,0.9845158444342998,0.9839647385719584
sbm10k,n2v,32,1,12.03,-1,xgboost,6,0.9788,0.9787840214946514,0.9786484909279748,0.9785635336309668
sbm10k,n2v,32,1,11.83,-1,xgboost,7,0.98,0.9799515368780802,0.979519128274285,0.979568558866044
sbm10k,n2v,32,1,11.92,-1,xgboost,8,0.98,0.9800806598587044,0.9794766000934132,0.979604598948312
sbm10k,n2v,32,1,12.07,-1,xgboost,9,0.984,0.9839806392371852,0.9842502664956736,0.9840072547366232
nlfr10k,n2v,2,1,11.34,-1,xgboost,0,0.5148,0.4024904185035307,0.4060265034088047,0.3962914021492569
nlfr10k,n2v,2,1,11.58,-1,xgboost,1,0.482,0.3894836023039984,0.3779531021715589,0.3765338711081206
nlfr10k,n2v,2,1,10.56,-1,xgboost,2,0.4932,0.380646017674118,0.3827447763973148,0.3768704308137756
nlfr10k,n2v,2,1,11.11,-1,xgboost,3,0.4972,0.4014936608881161,0.3967266531377266,0.3946892834946407
nlfr10k,n2v,2,1,11.27,-1,xgboost,4,0.5032,0.4048712818680892,0.3991659077397975,0.3974306471785815
nlfr10k,n2v,2,1,10.84,-1,xgboost,5,0.4912,0.4016235921387377,0.3953852105280535,0.3921062325305599
nlfr10k,n2v,2,1,11.23,-1,xgboost,6,0.4876,0.3737910190985447,0.3711151307833676,0.3669216557239255
nlfr10k,n2v,2,1,11.31,-1,xgboost,7,0.4976,0.3846164794120663,0.3863420802912122,0.3806549039293339
nlfr10k,n2v,2,1,11.91,-1,xgboost,8,0.5032,0.4038509328096282,0.3971557072408336,0.3947435248338175
nlfr10k,n2v,2,1,11.39,-1,xgboost,9,0.4852,0.378340555415027,0.3822726620509602,0.3744735800308893
nlfr10k,n2v,4,1,6.32,-1,xgboost,0,0.9064,0.875550779315425,0.8689367169483168,0.8700047413293422
nlfr10k,n2v,4,1,6.22,-1,xgboost,1,0.904,0.8789247126939902,0.8633015265163828,0.867274923023701
nlfr10k,n2v,4,1,6.08,-1,xgboost,2,0.9152,0.8908110953423147,0.8805021812085178,0.8823999452377014
nlfr10k,n2v,4,1,6.06,-1,xgboost,3,0.9036,0.8760327281507785,0.8670484886181189,0.8687766196089708
nlfr10k,n2v,4,1,5.92,-1,xgboost,4,0.894,0.8617961350169285,0.8498937590282164,0.8523185024712615
nlfr10k,n2v,4,1,5.93,-1,xgboost,5,0.8968,0.8635000692426954,0.8594004802688031,0.8601221904930082
nlfr10k,n2v,4,1,5.74,-1,xgboost,6,0.9036,0.875314586411812,0.8661339671686128,0.8674726979809344
nlfr10k,n2v,4,1,5.94,-1,xgboost,7,0.8964,0.861988024194353,0.8588909494440827,0.8564804694256676
nlfr10k,n2v,4,1,5.86,-1,xgboost,8,0.9032,0.874527594172745,0.8670125736359584,0.8666051908003972
nlfr10k,n2v,4,1,6.03,-1,xgboost,9,0.8996,0.8661749823972438,0.8583911218358441,0.8575662915890642
nlfr10k,n2v,6,1,5.88,-1,xgboost,0,0.9784,0.96943654847791,0.9675423472056388,0.967695220074266
nlfr10k,n2v,6,1,4.58,-1,xgboost,1,0.982,0.9775048507164604,0.974128321315982,0.9753009567662247
nlfr10k,n2v,6,1,4.43,-1,xgboost,2,0.976,0.9686088957268818,0.9627356835890092,0.9646100767759384
nlfr10k,n2v,6,1,4.96,-1,xgboost,3,0.9832,0.9804672780127178,0.9783587402102344,0.9788102005930152
nlfr10k,n2v,6,1,4.53,-1,xgboost,4,0.982,0.976433900934646,0.974800799845865,0.9750458977420554
nlfr10k,n2v,6,1,4.52,-1,xgboost,5,0.9772,0.97111599175701,0.9687322562963718,0.9692893325517268
nlfr10k,n2v,6,1,4.58,-1,xgboost,6,0.9768,0.9677897187326446,0.9722549509509228,0.9692631691685276
nlfr10k,n2v,6,1,4.64,-1,xgboost,7,0.9804,0.9749927235972208,0.9744154974321212,0.9740773713691244
nlfr10k,n2v,6,1,4.63,-1,xgboost,8,0.9776,0.9680493817058644,0.9670716388210648,0.9664329895065192
nlfr10k,n2v,6,1,4.56,-1,xgboost,9,0.9828,0.9764654707184524,0.9766309076336218,0.9759558875869258
nlfr10k,n2v,8,1,4.44,-1,xgboost,0,0.9876,0.9827149078036492,0.9819279661236924,0.981714110501157
nlfr10k,n2v,8,1,4.21,-1,xgboost,1,0.9912,0.9875538021571212,0.9869278774226276,0.9869005603470064
nlfr10k,n2v,8,1,4.08,-1,xgboost,2,0.9844,0.9808285444410736,0.9763852397549082,0.977861199980725
nlfr10k,n2v,8,1,4.23,-1,xgboost,3,0.9868,0.981774597412012,0.9800295139267712,0.9804178098770262
nlfr10k,n2v,8,1,4.29,-1,xgboost,4,0.9864,0.983988757280744,0.9815737525403396,0.982296050303264
nlfr10k,n2v,8,1,4.2,-1,xgboost,5,0.9892,0.9868638966402242,0.9854883666000592,0.9857068854012924
nlfr10k,n2v,8,1,4.15,-1,xgboost,6,0.986,0.9781101838717536,0.9802176072761272,0.978643585258936
nlfr10k,n2v,8,1,4.19,-1,xgboost,7,0.9888,0.9862856234728292,0.9812137434743108,0.983334973732813
nlfr10k,n2v,8,1,4.12,-1,xgboost,8,0.9836,0.9724905180573254,0.9719851999580212,0.971063449642423
nlfr10k,n2v,8,1,4.19,-1,xgboost,9,0.9852,0.9797216976264737,0.9785313614796964,0.978394526248636
nlfr10k,n2v,10,1,5.02,-1,xgboost,0,0.9848,0.9799060406430432,0.9767068332540736,0.977591987910002
nlfr10k,n2v,10,1,5.0,-1,xgboost,1,0.9888,0.9865714709053912,0.9831370354949656,0.9844640812967612
nlfr10k,n2v,10,1,4.94,-1,xgboost,2,0.9864,0.9809612398651072,0.9790934509692976,0.9793503405415142
nlfr10k,n2v,10,1,4.89,-1,xgboost,3,0.9864,0.981150427052423,0.9814617911870692,0.9807987328108668
nlfr10k,n2v,10,1,5.02,-1,xgboost,4,0.988,0.9834329042842672,0.9823917458402912,0.9824339037105054
nlfr10k,n2v,10,1,5.0,-1,xgboost,5,0.9848,0.9800246215271852,0.979238785189667,0.979027661864741
nlfr10k,n2v,10,1,5.08,-1,xgboost,6,0.9904,0.98868886207938,0.98440290397617,0.9861738142495952
nlfr10k,n2v,10,1,5.09,-1,xgboost,7,0.9844,0.9812139047774268,0.9786884076916768,0.9793331123499875
nlfr10k,n2v,10,1,5.01,-1,xgboost,8,0.9884,0.9836468959543764,0.982743824987701,0.982414393871564
nlfr10k,n2v,10,1,4.9,-1,xgboost,9,0.9848,0.981293445370256,0.9794912816905704,0.9796661246038988
nlfr10k,n2v,12,1,5.33,-1,xgboost,0,0.9888,0.984534866802326,0.9846053933593868,0.984035751122989
nlfr10k,n2v,12,1,5.32,-1,xgboost,1,0.9844,0.9801377565964328,0.9813930391049837,0.980266035819744
nlfr10k,n2v,12,1,5.29,-1,xgboost,2,0.9884,0.9866625732695208,0.9851636924641304,0.98552031918207
nlfr10k,n2v,12,1,5.38,-1,xgboost,3,0.9892,0.9858430709400926,0.9868540238638052,0.9859720753459128
nlfr10k,n2v,12,1,5.22,-1,xgboost,4,0.9908,0.987094674237864,0.9880760313376876,0.9873088466086172
nlfr10k,n2v,12,1,5.24,-1,xgboost,5,0.986,0.98323462405725,0.981522902275332,0.9818282784601184
nlfr10k,n2v,12,1,5.26,-1,xgboost,6,0.988,0.9856383660787272,0.98693867178076,0.9859922649510384
nlfr10k,n2v,12,1,5.39,-1,xgboost,7,0.988,0.985125621389232,0.9838097911957469,0.9838983413547684
nlfr10k,n2v,12,1,5.37,-1,xgboost,8,0.9876,0.9838906216938292,0.9839886987847584,0.9836125781895638
nlfr10k,n2v,12,1,5.5,-1,xgboost,9,0.9904,0.9860450803205474,0.9888661171773848,0.9871615370699364
nlfr10k,n2v,14,1,6.07,-1,xgboost,0,0.9888,0.98322987377676,0.9803036145928268,0.9812643667695546
nlfr10k,n2v,14,1,7.13,-1,xgboost,1,0.986,0.983717415493926,0.9818980675216912,0.9823528596118244
nlfr10k,n2v,14,1,6.03,-1,xgboost,2,0.988,0.9866949939289544,0.9823372790527588,0.9838921469644402
nlfr10k,n2v,14,1,6.65,-1,xgboost,3,0.9832,0.9802643186761528,0.976184732940126,0.97751606499733
nlfr10k,n2v,14,1,6.27,-1,xgboost,4,0.9916,0.988765026519578,0.9903910237718194,0.9894049659013572
nlfr10k,n2v,14,1,6.12,-1,xgboost,5,0.9864,0.9815191930895956,0.9807693065485614,0.9805574595887836
nlfr10k,n2v,14,1,6.16,-1,xgboost,6,0.9872,0.9833711194523348,0.9814639407822768,0.9819188436341764
nlfr10k,n2v,14,1,6.1,-1,xgboost,7,0.9956,0.9955984650888908,0.9947430079405024,0.9950680335674876
nlfr10k,n2v,14,1,6.25,-1,xgboost,8,0.986,0.9798389728158002,0.9807106936225978,0.9796617062827544
nlfr10k,n2v,14,1,6.3,-1,xgboost,9,0.9868,0.9816627167022028,0.9818113599885888,0.9811505197617638
nlfr10k,n2v,16,1,6.82,-1,xgboost,0,0.9876,0.9851463708015272,0.9842663647726648,0.9843721987734764
nlfr10k,n2v,16,1,6.91,-1,xgboost,1,0.9844,0.9790608833881488,0.9791419343721705,0.978559848338038
nlfr10k,n2v,16,1,6.65,-1,xgboost,2,0.9852,0.9799053181256048,0.9768143509633348,0.977770811851982
nlfr10k,n2v,16,1,6.76,-1,xgboost,3,0.986,0.9832062090681516,0.980922361413096,0.9816514755454882
nlfr10k,n2v,16,1,6.66,-1,xgboost,4,0.9852,0.9806477131582504,0.9793034138718334,0.9793042123887818
nlfr10k,n2v,16,1,6.59,-1,xgboost,5,0.9864,0.985574976391002,0.9820222783448452,0.983329020377924
nlfr10k,n2v,16,1,6.71,-1,xgboost,6,0.9884,0.9833662869758304,0.9840784878467116,0.9831503713984492
nlfr10k,n2v,16,1,6.68,-1,xgboost,7,0.988,0.9834747658360502,0.9819535922406908,0.9822891064796856
nlfr10k,n2v,16,1,6.67,-1,xgboost,8,0.9876,0.9856410130871408,0.9824303084527524,0.9835613634145516
nlfr10k,n2v,16,1,6.54,-1,xgboost,9,0.9804,0.9759681861117744,0.9743560190299284,0.9746360933735853
nlfr10k,n2v,18,1,7.47,-1,xgboost,0,0.984,0.9802526424761684,0.977432177561944,0.9781654765143708
nlfr10k,n2v,18,1,7.44,-1,xgboost,1,0.9848,0.9819101919298447,0.9799064228206062,0.9803588684362348
nlfr10k,n2v,18,1,7.3,-1,xgboost,2,0.9836,0.980233839057282,0.97810201538558,0.978459726042041
nlfr10k,n2v,18,1,7.39,-1,xgboost,3,0.9848,0.9812631551442368,0.9797030471306012,0.9798869971723644
nlfr10k,n2v,18,1,7.4,-1,xgboost,4,0.9832,0.9817015292889232,0.9778302487350108,0.9792073025848852
nlfr10k,n2v,18,1,7.37,-1,xgboost,5,0.9836,0.9821113354343192,0.9770765529233694,0.9789256517951944
nlfr10k,n2v,18,1,7.4,-1,xgboost,6,0.9824,0.9789213419783734,0.977816880070204,0.9779250919785016
nlfr10k,n2v,18,1,7.49,-1,xgboost,7,0.9876,0.9857564774202084,0.9832515666717466,0.9840674326032256
nlfr10k,n2v,18,1,7.5,-1,xgboost,8,0.9892,0.9872846774138526,0.9835875981012788,0.9847791562842412
nlfr10k,n2v,18,1,7.26,-1,xgboost,9,0.9872,0.9848249095811348,0.9816929991336512,0.9827439125461208
nlfr10k,n2v,20,1,8.39,-1,xgboost,0,0.9876,0.9831358610184096,0.9823224409878264,0.9822627109113076
nlfr10k,n2v,20,1,8.18,-1,xgboost,1,0.9852,0.9798756067645934,0.9782613888058764,0.9785464335182996
nlfr10k,n2v,20,1,8.04,-1,xgboost,2,0.9848,0.9819032125763936,0.9769136589355368,0.978784411467707
nlfr10k,n2v,20,1,8.11,-1,xgboost,3,0.9884,0.9866743033651916,0.9841257524719672,0.984944063508948
nlfr10k,n2v,20,1,8.18,-1,xgboost,4,0.9836,0.9799682694164944,0.9788002160910052,0.9788592805761508
nlfr10k,n2v,20,1,8.2,-1,xgboost,5,0.984,0.9839791747244075,0.9781064358848556,0.9805776265826806
nlfr10k,n2v,20,1,8.21,-1,xgboost,6,0.988,0.9850962657402028,0.982321142029656,0.9833202168162056
nlfr10k,n2v,20,1,8.2,-1,xgboost,7,0.9836,0.9822127020082744,0.978426251388678,0.979881441003926
nlfr10k,n2v,20,1,8.16,-1,xgboost,8,0.9884,0.9867976805330692,0.9833213000007311,0.9846718620867956
nlfr10k,n2v,20,1,8.13,-1,xgboost,9,0.9852,0.981910520914444,0.979243401814027,0.9801977728561868
nlfr10k,n2v,22,1,9.31,-1,xgboost,0,0.9868,0.9827952006453304,0.980100114062915,0.980735091307188
nlfr10k,n2v,22,1,9.26,-1,xgboost,1,0.9848,0.9814752859783046,0.979810311699855,0.9801479757320316
nlfr10k,n2v,22,1,9.34,-1,xgboost,2,0.9852,0.9791654243721174,0.9778208530678398,0.9779316859816772
nlfr10k,n2v,22,1,9.15,-1,xgboost,3,0.9788,0.9722648351273316,0.9672857364037984,0.9687428035504608
nlfr10k,n2v,22,1,9.24,-1,xgboost,4,0.9904,0.9875882844978228,0.9858614981069128,0.986320892535088
nlfr10k,n2v,22,1,9.1,-1,xgboost,5,0.9812,0.9763860898995864,0.9715038848778912,0.9731911868209684
nlfr10k,n2v,22,1,9.12,-1,xgboost,6,0.9788,0.9709494649908093,0.9688348227698074,0.9691397535213948
nlfr10k,n2v,22,1,9.34,-1,xgboost,7,0.9816,0.9748617641895858,0.9733374929009196,0.9733291315445216
nlfr10k,n2v,22,1,9.17,-1,xgboost,8,0.9824,0.9780533682590546,0.972904306327216,0.974937562078652
nlfr10k,n2v,22,1,9.32,-1,xgboost,9,0.9792,0.973762340500894,0.967442567939816,0.9699918844011788
nlfr10k,n2v,24,1,9.98,-1,xgboost,0,0.984,0.9851241680964008,0.97469931756515,0.9791704029793676
nlfr10k,n2v,24,1,9.82,-1,xgboost,1,0.9844,0.985314873905725,0.976150444403088,0.9801936569272456
nlfr10k,n2v,24,1,9.79,-1,xgboost,2,0.9832,0.9807154704147356,0.9751032067785468,0.9773723831034468
nlfr10k,n2v,24,1,9.85,-1,xgboost,3,0.9828,0.9805375538885244,0.9749426059869202,0.977067517218493
nlfr10k,n2v,24,1,9.85,-1,xgboost,4,0.982,0.9761854927913988,0.9754795234580174,0.975215699690562
nlfr10k,n2v,24,1,9.77,-1,xgboost,5,0.9864,0.98509592654003,0.9785748747041356,0.981326262195078
nlfr10k,n2v,24,1,9.99,-1,xgboost,6,0.9856,0.9825120231503058,0.9765301493392274,0.9785324442056568
nlfr10k,n2v,24,1,9.81,-1,xgboost,7,0.9868,0.9825429034030057,0.9805100963346336,0.9809801853558294
nlfr10k,n2v,24,1,9.78,-1,xgboost,8,0.9808,0.9777089354517818,0.9717595205869112,0.973849517546392
nlfr10k,n2v,24,1,9.79,-1,xgboost,9,0.9832,0.9777388799058516,0.9760618298922624,0.9762854039349276
nlfr10k,n2v,26,1,11.59,-1,xgboost,0,0.9796,0.9795856292201915,0.9682425084836128,0.972962884333576
nlfr10k,n2v,26,1,10.46,-1,xgboost,1,0.9816,0.977561859177486,0.974160772694654,0.9749118109353327
nlfr10k,n2v,26,1,11.01,-1,xgboost,2,0.9828,0.9797265672096722,0.9765722735424468,0.9777046698414557
nlfr10k,n2v,26,1,10.37,-1,xgboost,3,0.9844,0.9823166696188902,0.9777391535514054,0.9795183797956556
nlfr10k,n2v,26,1,10.27,-1,xgboost,4,0.9752,0.9731622380727526,0.9631633025739402,0.9673197991915956
nlfr10k,n2v,26,1,10.83,-1,xgboost,5,0.9828,0.9811809571602016,0.9764348861405572,0.978176402024169
nlfr10k,n2v,26,1,10.46,-1,xgboost,6,0.9776,0.9732368766178612,0.964911857628165,0.9681290572876198
nlfr10k,n2v,26,1,10.44,-1,xgboost,7,0.9784,0.9732180526635849,0.9695953283790631,0.97046208765565
nlfr10k,n2v,26,1,10.48,-1,xgboost,8,0.978,0.9732014684497292,0.9676781849869064,0.9696734331029208
nlfr10k,n2v,26,1,10.2,-1,xgboost,9,0.9844,0.9819495553549138,0.9753252856460124,0.9777784912036036
nlfr10k,n2v,28,1,11.68,-1,xgboost,0,0.9832,0.9802913817379366,0.9759323737671156,0.9775278141371057
nlfr10k,n2v,28,1,11.62,-1,xgboost,1,0.9828,0.9803636580545532,0.9769037392644208,0.9781608041741487
nlfr10k,n2v,28,1,11.39,-1,xgboost,2,0.9816,0.9793937772758082,0.9757219797848232,0.9770613591436532
nlfr10k,n2v,28,1,11.6,-1,xgboost,3,0.9788,0.9755063592888822,0.9709632846746672,0.9725971900618312
nlfr10k,n2v,28,1,11.78,-1,xgboost,4,0.982,0.97929419015949,0.9737995945939854,0.9760686553675764
nlfr10k,n2v,28,1,11.51,-1,xgboost,5,0.9764,0.9723087264641594,0.9652888662298528,0.9676402036269578
nlfr10k,n2v,28,1,11.53,-1,xgboost,6,0.9808,0.9808405743518788,0.9716213392975958,0.975344491779969
nlfr10k,n2v,28,1,11.44,-1,xgboost,7,0.9832,0.978965124197485,0.978676441531118,0.9783331742612708
nlfr10k,n2v,28,1,11.46,-1,xgboost,8,0.982,0.9787525315838655,0.9739938625842433,0.9758269865486476
nlfr10k,n2v,28,1,11.24,-1,xgboost,9,0.9812,0.9800399084477808,0.9696694872375432,0.9738597589720506
nlfr10k,n2v,30,1,11.93,-1,xgboost,0,0.9832,0.9811251677829786,0.9749155374789736,0.9776209516203086
nlfr10k,n2v,30,1,12.14,-1,xgboost,1,0.984,0.9795526730529616,0.9765396339600652,0.97746922646475
nlfr10k,n2v,30,1,11.66,-1,xgboost,2,0.9852,0.9813357892026264,0.9806575657498632,0.9806764613944488
nlfr10k,n2v,30,1,12.03,-1,xgboost,3,0.9844,0.9808759058210568,0.9777241671223312,0.9787469011071848
nlfr10k,n2v,30,1,12.03,-1,xgboost,4,0.9812,0.9793545197218698,0.9732300506669956,0.9756383400641672
nlfr10k,n2v,30,1,11.86,-1,xgboost,5,0.9832,0.9806936903383844,0.9752745334496176,0.9773082115671842
nlfr10k,n2v,30,1,12.19,-1,xgboost,6,0.9764,0.9733915990984432,0.9643462240350495,0.9677392209769484
nlfr10k,n2v,30,1,11.72,-1,xgboost,7,0.9816,0.9793084703387084,0.9722282652470462,0.9749894815905584
nlfr10k,n2v,30,1,12.04,-1,xgboost,8,0.9844,0.9782988768752152,0.9768779385630936,0.9767277262230248
nlfr10k,n2v,30,1,11.89,-1,xgboost,9,0.98,0.9773635761321302,0.9730431719963892,0.9745510202839271
nlfr10k,n2v,32,1,12.84,-1,xgboost,0,0.9784,0.972912885004349,0.9732880318247448,0.9722386613739532
nlfr10k,n2v,32,1,13.29,-1,xgboost,1,0.9824,0.9778506914641518,0.9787874698370846,0.9779330402721752
nlfr10k,n2v,32,1,13.23,-1,xgboost,2,0.9836,0.9850244186620304,0.9785484558479262,0.9812171644591152
nlfr10k,n2v,32,1,13.11,-1,xgboost,3,0.9788,0.9779847834257372,0.9714500109499058,0.9741857801299102
nlfr10k,n2v,32,1,12.99,-1,xgboost,4,0.9788,0.9764531740794083,0.9680508791391718,0.9714282238084624
nlfr10k,n2v,32,1,12.8,-1,xgboost,5,0.9784,0.9799712386809192,0.972104801446156,0.9753337110500138
nlfr10k,n2v,32,1,14.32,-1,xgboost,6,0.982,0.976133752297902,0.9740015697980372,0.9744188024497298
nlfr10k,n2v,32,1,12.9,-1,xgboost,7,0.9816,0.979507165346565,0.975790641163544,0.977210507600091
nlfr10k,n2v,32,1,13.3,-1,xgboost,8,0.984,0.9820176557286288,0.9767642838029834,0.9784547901965154
nlfr10k,n2v,32,1,12.76,-1,xgboost,9,0.9804,0.9758296119875786,0.9729129956418496,0.9739075801214756
nlfr10k,n2v,2,0.11,12.78,-1,xgboost,0,0.2748,0.1715904914321967,0.1699952398983001,0.1684978496699438
nlfr10k,n2v,2,0.11,13.19,-1,xgboost,1,0.2688,0.1720050946515895,0.1690943391025466,0.1680096868159846
nlfr10k,n2v,2,0.11,12.99,-1,xgboost,2,0.2712,0.163683211286737,0.1612251229350469,0.1594462156280075
nlfr10k,n2v,2,0.11,12.82,-1,xgboost,3,0.2744,0.1615573780298901,0.164839650144011,0.1615713172361675
nlfr10k,n2v,2,0.11,14.82,-1,xgboost,4,0.2688,0.1624422865940038,0.1649881624155121,0.161619539040222
nlfr10k,n2v,2,0.11,12.9,-1,xgboost,5,0.2648,0.1651156515102381,0.167991210595253,0.1638903399585211
nlfr10k,n2v,2,0.11,13.38,-1,xgboost,6,0.2668,0.1653651377437931,0.1591232010823295,0.1586015110756512
nlfr10k,n2v,2,0.11,13.51,-1,xgboost,7,0.282,0.1697674415314722,0.1684341396350147,0.1657849998987505
nlfr10k,n2v,2,0.11,13.62,-1,xgboost,8,0.2652,0.1597726054358325,0.1601157814571231,0.1573782637855955
nlfr10k,n2v,2,0.11,13.5,-1,xgboost,9,0.2732,0.1728021829019363,0.1670844722884551,0.1657379999917231
nlfr10k,n2v,4,0.11,5.08,-1,xgboost,0,0.9376,0.8939607661832291,0.8903734089099207,0.8868565971746667
nlfr10k,n2v,4,0.11,4.95,-1,xgboost,1,0.9232,0.8777469453975819,0.8712887728374556,0.8715779349361666
nlfr10k,n2v,4,0.11,4.97,-1,xgboost,2,0.934,0.8936127993809596,0.8824634435436739,0.8842390875197407
nlfr10k,n2v,4,0.11,5.07,-1,xgboost,3,0.9284,0.8787189300116669,0.877708142995649,0.8753113243784865
nlfr10k,n2v,4,0.11,4.97,-1,xgboost,4,0.932,0.8884437239314387,0.8869366183984507,0.8860537463277974
nlfr10k,n2v,4,0.11,5.2,-1,xgboost,5,0.932,0.8896911513688945,0.8859446648827858,0.8846996100692037
nlfr10k,n2v,4,0.11,5.02,-1,xgboost,6,0.9248,0.8709729239445451,0.8741009235733325,0.8698457142871471
nlfr10k,n2v,4,0.11,5.11,-1,xgboost,7,0.9348,0.8973775871406434,0.8933494238036618,0.8937659867824643
nlfr10k,n2v,4,0.11,5.07,-1,xgboost,8,0.9224,0.874225194338884,0.8679916953117064,0.8662639317106726
nlfr10k,n2v,4,0.11,5.01,-1,xgboost,9,0.9308,0.8874237445817008,0.8846335794845679,0.8837608047613756
nlfr10k,n2v,6,0.11,3.97,-1,xgboost,0,0.9916,0.9896682344534802,0.986701417338957,0.9876694490201664
nlfr10k,n2v,6,0.11,4.09,-1,xgboost,1,0.9868,0.983857083407255,0.980881829803763,0.9818294331321634
nlfr10k,n2v,6,0.11,3.83,-1,xgboost,2,0.982,0.9762585079206691,0.9772436909464648,0.9758340761601896
nlfr10k,n2v,6,0.11,3.83,-1,xgboost,3,0.9892,0.9878497498899196,0.982592059695492,0.9847890531374238
nlfr10k,n2v,6,0.11,3.86,-1,xgboost,4,0.9868,0.9889284703840124,0.9820492647296318,0.9850785586666334
nlfr10k,n2v,6,0.11,3.84,-1,xgboost,5,0.9848,0.9866374022392947,0.980492997449363,0.9830638627552334
nlfr10k,n2v,6,0.11,3.92,-1,xgboost,6,0.9852,0.9847984225980227,0.9794963499099536,0.9814527090864018
