graph,emb,dim,param,exec_time,landmarks,model,clusters,iter,ami,apr
sbm10k,n2v,30,9,1.13,-1,kmeans,30,9,0.9989889422644788,0.9989875621668624
sbm10k,n2v,30,9,1.47,-1,kmeans,30,10,0.9989889422644788,0.9989875621668624
sbm10k,n2v,30,9,1.06,-1,kmeans,30,11,0.998988942264479,0.9989875621668624
sbm10k,n2v,30,9,1.38,-1,kmeans,30,12,0.998988942264479,0.9989875621668624
sbm10k,n2v,30,9,1.53,-1,kmeans,30,13,0.998988942264479,0.9989875621668624
sbm10k,n2v,30,9,1.58,-1,kmeans,30,14,0.9989889422644788,0.9989875621668624
sbm10k,n2v,30,9,1.47,-1,kmeans,30,15,0.9989889422644788,0.9989875621668624
sbm10k,n2v,30,9,1.26,-1,kmeans,30,16,0.9989889422644788,0.9989875621668624
sbm10k,n2v,30,9,1.15,-1,kmeans,30,17,0.9989889422644788,0.9989875621668624
sbm10k,n2v,30,9,1.35,-1,kmeans,30,18,0.9989889422644788,0.9989875621668624
sbm10k,n2v,30,9,1.44,-1,kmeans,30,19,0.998988942264479,0.9989875621668624
sbm10k,n2v,32,9,1.34,-1,kmeans,30,0,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.36,-1,kmeans,30,1,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.14,-1,kmeans,30,2,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.18,-1,kmeans,30,3,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.43,-1,kmeans,30,4,0.999191050635463,0.9991891105516136
sbm10k,n2v,32,9,1.21,-1,kmeans,30,5,0.988370263147542,0.9618861790170584
sbm10k,n2v,32,9,1.43,-1,kmeans,30,6,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.33,-1,kmeans,30,7,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.34,-1,kmeans,30,8,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.22,-1,kmeans,30,9,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.39,-1,kmeans,30,10,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.33,-1,kmeans,30,11,0.999191050635463,0.9991891105516136
sbm10k,n2v,32,9,1.42,-1,kmeans,30,12,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.26,-1,kmeans,30,13,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.2,-1,kmeans,30,14,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.39,-1,kmeans,30,15,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,0.92,-1,kmeans,30,16,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.43,-1,kmeans,30,17,0.9882026106922924,0.9607500759339191
sbm10k,n2v,32,9,1.45,-1,kmeans,30,18,0.9991910506354628,0.9991891105516136
sbm10k,n2v,32,9,1.29,-1,kmeans,30,19,0.9991910506354628,0.9991891105516136
sbm10k,n2v,2,0.11,1.15,-1,kmeans,30,0,0.241359752498258,0.0600108896362681
sbm10k,n2v,2,0.11,1.24,-1,kmeans,30,1,0.240058081872416,0.0597507152185379
sbm10k,n2v,2,0.11,1.26,-1,kmeans,30,2,0.2405640910163672,0.0595783730340115
sbm10k,n2v,2,0.11,0.82,-1,kmeans,30,3,0.2403071674348549,0.0591484837371378
sbm10k,n2v,2,0.11,1.01,-1,kmeans,30,4,0.2398386890189079,0.0587325664984579
sbm10k,n2v,2,0.11,0.98,-1,kmeans,30,5,0.2401131480426819,0.0589171311044877
sbm10k,n2v,2,0.11,0.85,-1,kmeans,30,6,0.2396147969383784,0.0587963406963056
sbm10k,n2v,2,0.11,1.1,-1,kmeans,30,7,0.2402619823907909,0.0587091122396591
sbm10k,n2v,2,0.11,1.07,-1,kmeans,30,8,0.2403968313720294,0.0594922591882103
sbm10k,n2v,2,0.11,1.13,-1,kmeans,30,9,0.2397164753998733,0.0588054719659575
sbm10k,n2v,2,0.11,0.83,-1,kmeans,30,10,0.2411233002691753,0.0592972693587581
sbm10k,n2v,2,0.11,1.14,-1,kmeans,30,11,0.2414738494058532,0.0597909805736083
sbm10k,n2v,2,0.11,1.08,-1,kmeans,30,12,0.2401876504775406,0.0591906000458314
sbm10k,n2v,2,0.11,1.32,-1,kmeans,30,13,0.2392519706044345,0.0585429811719717
sbm10k,n2v,2,0.11,1.03,-1,kmeans,30,14,0.239772846882343,0.0586902726072428
sbm10k,n2v,2,0.11,0.9,-1,kmeans,30,15,0.2398810382845726,0.0587625681550563
sbm10k,n2v,2,0.11,0.99,-1,kmeans,30,16,0.2398837422733283,0.0586101889813139
sbm10k,n2v,2,0.11,1.0,-1,kmeans,30,17,0.2402640315147845,0.0588542326996047
sbm10k,n2v,2,0.11,1.23,-1,kmeans,30,18,0.2404942595982974,0.0595176215131491
sbm10k,n2v,2,0.11,1.12,-1,kmeans,30,19,0.2401230431237848,0.0587489912968437
sbm10k,n2v,4,0.11,2.3,-1,kmeans,30,0,0.6218982127081291,0.374276178287107
sbm10k,n2v,4,0.11,2.26,-1,kmeans,30,1,0.6221212077486591,0.3762676352391396
sbm10k,n2v,4,0.11,2.4,-1,kmeans,30,2,0.6192637974415088,0.3639482325864068
sbm10k,n2v,4,0.11,2.32,-1,kmeans,30,3,0.6201125327063901,0.368555471808918
sbm10k,n2v,4,0.11,2.42,-1,kmeans,30,4,0.6237450709460338,0.3667993583569109
sbm10k,n2v,4,0.11,2.29,-1,kmeans,30,5,0.6259496007099132,0.3832063852621811
sbm10k,n2v,4,0.11,2.66,-1,kmeans,30,6,0.6240566069918778,0.3738718926652832
sbm10k,n2v,4,0.11,2.49,-1,kmeans,30,7,0.6296054580925072,0.3877270293679086
sbm10k,n2v,4,0.11,2.22,-1,kmeans,30,8,0.6238241637359832,0.3719159305239728
sbm10k,n2v,4,0.11,2.29,-1,kmeans,30,9,0.62309831504711,0.3685357251750311
sbm10k,n2v,4,0.11,2.31,-1,kmeans,30,10,0.6231981858943312,0.3665188346831085
sbm10k,n2v,4,0.11,2.45,-1,kmeans,30,11,0.6216069775316256,0.3699088069836699
sbm10k,n2v,4,0.11,2.31,-1,kmeans,30,12,0.6231781862335002,0.3698263029495107
sbm10k,n2v,4,0.11,2.61,-1,kmeans,30,13,0.6156337534033871,0.3604253838272734
sbm10k,n2v,4,0.11,2.19,-1,kmeans,30,14,0.6266019617943447,0.3774549220798383
sbm10k,n2v,4,0.11,2.55,-1,kmeans,30,15,0.6181924661262743,0.3645933380140602
sbm10k,n2v,4,0.11,2.6,-1,kmeans,30,16,0.6302501917297263,0.3793540128704535
sbm10k,n2v,4,0.11,2.45,-1,kmeans,30,17,0.6231499690510597,0.372641842515897
sbm10k,n2v,4,0.11,2.18,-1,kmeans,30,18,0.6241783390740546,0.366745966529635
sbm10k,n2v,4,0.11,2.5,-1,kmeans,30,19,0.6214568232879591,0.364992718490132
sbm10k,n2v,6,0.11,2.19,-1,kmeans,30,0,0.8739860503813257,0.8340645024965877
sbm10k,n2v,6,0.11,2.35,-1,kmeans,30,1,0.8567476926793807,0.80418635624805
sbm10k,n2v,6,0.11,2.34,-1,kmeans,30,2,0.8612101330589602,0.8081470918026333
sbm10k,n2v,6,0.11,2.34,-1,kmeans,30,3,0.872905696459272,0.8311637293710658
sbm10k,n2v,6,0.11,2.24,-1,kmeans,30,4,0.8613337675639335,0.8130873295788726
sbm10k,n2v,6,0.11,2.51,-1,kmeans,30,5,0.8613337675639335,0.8130873295788726
sbm10k,n2v,6,0.11,2.26,-1,kmeans,30,6,0.8602891111909745,0.8122138730679819
sbm10k,n2v,6,0.11,2.12,-1,kmeans,30,7,0.8716223680101127,0.8291364233020996
sbm10k,n2v,6,0.11,2.17,-1,kmeans,30,8,0.8743667238955319,0.8348769735832766
sbm10k,n2v,6,0.11,2.21,-1,kmeans,30,9,0.8616941375178289,0.8088060103876843
sbm10k,n2v,6,0.11,2.16,-1,kmeans,30,10,0.8742146562486695,0.8343994466127717
sbm10k,n2v,6,0.11,2.16,-1,kmeans,30,11,0.8739807131984912,0.8331499377978475
sbm10k,n2v,6,0.11,2.45,-1,kmeans,30,12,0.8727786717962676,0.83174722001944
sbm10k,n2v,6,0.11,2.62,-1,kmeans,30,13,0.8604473704020414,0.8122172701506855
sbm10k,n2v,6,0.11,2.08,-1,kmeans,30,14,0.8718493537968571,0.8301799572851142
sbm10k,n2v,6,0.11,2.34,-1,kmeans,30,15,0.8744827179003101,0.8350703873458587
sbm10k,n2v,6,0.11,2.2,-1,kmeans,30,16,0.8620773729787258,0.8142323277536363
sbm10k,n2v,6,0.11,2.48,-1,kmeans,30,17,0.8613351695784849,0.8077854857704252
sbm10k,n2v,6,0.11,2.32,-1,kmeans,30,18,0.8724190322097339,0.8309860000294136
sbm10k,n2v,6,0.11,2.45,-1,kmeans,30,19,0.8616377007231117,0.8140752782117755
sbm10k,n2v,8,0.11,1.64,-1,kmeans,30,0,0.9577312192230804,0.9542591192191484
sbm10k,n2v,8,0.11,1.85,-1,kmeans,30,1,0.957728957028098,0.9542438599507184
sbm10k,n2v,8,0.11,1.92,-1,kmeans,30,2,0.9575706881738116,0.9540597475197532
sbm10k,n2v,8,0.11,1.71,-1,kmeans,30,3,0.9580902979025424,0.9546358880312732
sbm10k,n2v,8,0.11,1.6,-1,kmeans,30,4,0.958088035243566,0.954620631472234
sbm10k,n2v,8,0.11,1.58,-1,kmeans,30,5,0.9577288832945344,0.9542433510888428
sbm10k,n2v,8,0.11,1.65,-1,kmeans,30,6,0.9582485660579622,0.9548200053279436
sbm10k,n2v,8,0.11,1.92,-1,kmeans,30,7,0.958047682921086,0.954626837187082
sbm10k,n2v,8,0.11,1.5,-1,kmeans,30,8,0.958047682921086,0.954626837187082
sbm10k,n2v,8,0.11,1.37,-1,kmeans,30,9,0.9578871518809235,0.9544274653837376
sbm10k,n2v,8,0.11,1.59,-1,kmeans,30,10,0.958248566057962,0.9548200053279436
sbm10k,n2v,8,0.11,1.55,-1,kmeans,30,11,0.9575706881738116,0.9540597475197532
sbm10k,n2v,8,0.11,1.72,-1,kmeans,30,12,0.9578894142812312,0.9544427232743984
sbm10k,n2v,8,0.11,1.59,-1,kmeans,30,13,0.958047682921086,0.954626837187082
sbm10k,n2v,8,0.11,1.25,-1,kmeans,30,14,0.9582485660579622,0.9548200053279436
sbm10k,n2v,8,0.11,2.07,-1,kmeans,30,15,0.9582485660579622,0.9548200053279436
sbm10k,n2v,8,0.11,2.32,-1,kmeans,30,16,0.958047682921086,0.954626837187082
sbm10k,n2v,8,0.11,2.57,-1,kmeans,30,17,0.957570688173812,0.9540597475197532
sbm10k,n2v,8,0.11,2.38,-1,kmeans,30,18,0.9578894142812312,0.9544427232743984
sbm10k,n2v,8,0.11,2.67,-1,kmeans,30,19,0.9577288832945344,0.9542433510888428
sbm10k,n2v,10,0.11,1.67,-1,kmeans,30,0,0.9696515169671897,0.9460163589614642
sbm10k,n2v,10,0.11,1.37,-1,kmeans,30,1,0.9715342729140032,0.9467044935360072
sbm10k,n2v,10,0.11,1.73,-1,kmeans,30,2,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,1.41,-1,kmeans,30,3,0.971270873089196,0.9441572566440876
sbm10k,n2v,10,0.11,2.14,-1,kmeans,30,4,0.9819903697753826,0.9815149814308158
sbm10k,n2v,10,0.11,2.2,-1,kmeans,30,5,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,2.32,-1,kmeans,30,6,0.9707026352064972,0.9476242041626096
sbm10k,n2v,10,0.11,2.45,-1,kmeans,30,7,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,1.64,-1,kmeans,30,8,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,1.85,-1,kmeans,30,9,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,2.37,-1,kmeans,30,10,0.9819903697753826,0.9815149814308158
sbm10k,n2v,10,0.11,2.06,-1,kmeans,30,11,0.981989959857036,0.9815123828831668
sbm10k,n2v,10,0.11,1.68,-1,kmeans,30,12,0.9819903697753826,0.9815149814308158
sbm10k,n2v,10,0.11,1.4,-1,kmeans,30,13,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,1.64,-1,kmeans,30,14,0.9821902409383324,0.98170171729142
sbm10k,n2v,10,0.11,1.44,-1,kmeans,30,15,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,2.0,-1,kmeans,30,16,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,1.76,-1,kmeans,30,17,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,1.69,-1,kmeans,30,18,0.9819903697753828,0.9815149814308158
sbm10k,n2v,10,0.11,1.97,-1,kmeans,30,19,0.9819903697753828,0.9815149814308158
sbm10k,n2v,12,0.11,1.75,-1,kmeans,30,0,0.990629487133063,0.9905594015770678
sbm10k,n2v,12,0.11,1.96,-1,kmeans,30,1,0.990629487133063,0.9905594015770678
sbm10k,n2v,12,0.11,2.05,-1,kmeans,30,2,0.9902665132708472,0.9901564459998284
sbm10k,n2v,12,0.11,2.04,-1,kmeans,30,3,0.9906316149030784,0.9905735991749892
sbm10k,n2v,12,0.11,2.29,-1,kmeans,30,4,0.9906316955445976,0.9905747412613076
sbm10k,n2v,12,0.11,1.86,-1,kmeans,30,5,0.9904282113404028,0.9903637913663068
sbm10k,n2v,12,0.11,1.99,-1,kmeans,30,6,0.9910348494069472,0.9909703252012836
sbm10k,n2v,12,0.11,1.16,-1,kmeans,30,7,0.9906316955445976,0.9905747412613076
sbm10k,n2v,12,0.11,1.37,-1,kmeans,30,8,0.9904289733000914,0.99036871339195
sbm10k,n2v,12,0.11,1.5,-1,kmeans,30,9,0.9778386770121074,0.9531000323453388
sbm10k,n2v,12,0.11,1.11,-1,kmeans,30,10,0.9906294871330628,0.9905594015770678
sbm10k,n2v,12,0.11,1.51,-1,kmeans,30,11,0.97700269107377,0.950071480953479
sbm10k,n2v,12,0.11,1.21,-1,kmeans,30,12,0.9902276973551924,0.9901731040655
sbm10k,n2v,12,0.11,1.6,-1,kmeans,30,13,0.9902276973551928,0.9901731040655
sbm10k,n2v,12,0.11,1.41,-1,kmeans,30,14,0.9904303393282442,0.9903779875440788
sbm10k,n2v,12,0.11,1.18,-1,kmeans,30,15,0.9904303393282442,0.9903779875440788
sbm10k,n2v,12,0.11,1.35,-1,kmeans,30,16,0.9902276973551928,0.9901731040655
sbm10k,n2v,12,0.11,1.47,-1,kmeans,30,17,0.9906316955445976,0.9905747412613076
sbm10k,n2v,12,0.11,1.15,-1,kmeans,30,18,0.9786063426654612,0.9547932076493396
sbm10k,n2v,12,0.11,1.39,-1,kmeans,30,19,0.9904289733000912,0.99036871339195
sbm10k,n2v,14,0.11,1.3,-1,kmeans,30,0,0.9925577610689098,0.992503324354963
sbm10k,n2v,14,0.11,1.25,-1,kmeans,30,1,0.9925605290012922,0.992522967785482
sbm10k,n2v,14,0.11,1.15,-1,kmeans,30,2,0.9927624405265254,0.9927228980322108
sbm10k,n2v,14,0.11,1.36,-1,kmeans,30,3,0.9927624405265256,0.9927228980322108
sbm10k,n2v,14,0.11,1.32,-1,kmeans,30,4,0.9799553889827004,0.9525897229756318
sbm10k,n2v,14,0.11,1.54,-1,kmeans,30,5,0.9923558495647156,0.9923033939497088
sbm10k,n2v,14,0.11,1.36,-1,kmeans,30,6,0.9927624405265252,0.9927228980322108
sbm10k,n2v,14,0.11,1.51,-1,kmeans,30,7,0.9817513298868698,0.9569555147772804
sbm10k,n2v,14,0.11,1.18,-1,kmeans,30,8,0.9923558495647156,0.9923033939497088
sbm10k,n2v,14,0.11,1.28,-1,kmeans,30,9,0.9923558495647152,0.9923033939497088
sbm10k,n2v,14,0.11,1.35,-1,kmeans,30,10,0.9923558495647156,0.9923033939497088
sbm10k,n2v,14,0.11,1.03,-1,kmeans,30,11,0.99255776106891,0.992503324354963
sbm10k,n2v,14,0.11,1.28,-1,kmeans,30,12,0.9927624405265254,0.9927228980322108
sbm10k,n2v,14,0.11,1.33,-1,kmeans,30,13,0.9923558495647156,0.9923033939497088
sbm10k,n2v,14,0.11,1.46,-1,kmeans,30,14,0.9929633787059514,0.9929163916596186
sbm10k,n2v,14,0.11,1.36,-1,kmeans,30,15,0.9923558495647156,0.9923033939497088
sbm10k,n2v,14,0.11,1.26,-1,kmeans,30,16,0.9804278089139542,0.9505589560670842
sbm10k,n2v,14,0.11,1.29,-1,kmeans,30,17,0.9823813240876051,0.9563174596373344
sbm10k,n2v,14,0.11,1.3,-1,kmeans,30,18,0.9925605290012924,0.992522967785482
sbm10k,n2v,14,0.11,0.99,-1,kmeans,30,19,0.99255776106891,0.992503324354963
sbm10k,n2v,16,0.11,1.43,-1,kmeans,30,0,0.995997481439456,0.9959575865904567
sbm10k,n2v,16,0.11,1.03,-1,kmeans,30,1,0.9962010266980132,0.996168742544257
sbm10k,n2v,16,0.11,1.44,-1,kmeans,30,2,0.9962010266980132,0.996168742544257
sbm10k,n2v,16,0.11,1.41,-1,kmeans,30,3,0.996202445375734,0.996178320512205
sbm10k,n2v,16,0.11,1.44,-1,kmeans,30,4,0.9962010266980132,0.996168742544257
sbm10k,n2v,16,0.11,1.19,-1,kmeans,30,5,0.9962010266980132,0.996168742544257
sbm10k,n2v,16,0.11,1.49,-1,kmeans,30,6,0.9962024453757342,0.996178320512205
sbm10k,n2v,16,0.11,1.45,-1,kmeans,30,7,0.9962010266980128,0.996168742544257
sbm10k,n2v,16,0.11,1.44,-1,kmeans,30,8,0.996202445375734,0.996178320512205
sbm10k,n2v,16,0.11,1.56,-1,kmeans,30,9,0.9962010266980128,0.996168742544257
sbm10k,n2v,16,0.11,0.86,-1,kmeans,30,10,0.996202445375734,0.996178320512205
sbm10k,n2v,16,0.11,1.07,-1,kmeans,30,11,0.9962010266980128,0.996168742544257
sbm10k,n2v,16,0.11,1.07,-1,kmeans,30,12,0.996202445375734,0.996178320512205
sbm10k,n2v,16,0.11,1.52,-1,kmeans,30,13,0.9962010266980132,0.996168742544257
sbm10k,n2v,16,0.11,0.93,-1,kmeans,30,14,0.9962010266980132,0.996168742544257
sbm10k,n2v,16,0.11,1.36,-1,kmeans,30,15,0.9853763771540092,0.9590385034641123
sbm10k,n2v,16,0.11,1.16,-1,kmeans,30,16,0.9853223073230922,0.958839139924989
sbm10k,n2v,16,0.11,1.35,-1,kmeans,30,17,0.9962010266980132,0.996168742544257
sbm10k,n2v,16,0.11,1.33,-1,kmeans,30,18,0.983128522078814,0.9543605935826864
sbm10k,n2v,16,0.11,1.41,-1,kmeans,30,19,0.9962010266980128,0.996168742544257
sbm10k,n2v,18,0.11,1.15,-1,kmeans,30,0,0.995752800977585,0.9957474018301332
sbm10k,n2v,18,0.11,1.43,-1,kmeans,30,1,0.985282169659883,0.959378241348324
sbm10k,n2v,18,0.11,1.35,-1,kmeans,30,2,0.9854511851808492,0.9594054688142962
sbm10k,n2v,18,0.11,1.22,-1,kmeans,30,3,0.9957965437060649,0.9957640818225598
sbm10k,n2v,18,0.11,1.25,-1,kmeans,30,4,0.9957973088710717,0.9957696827378694
sbm10k,n2v,18,0.11,1.23,-1,kmeans,30,5,0.9959570670954896,0.995963853445014
sbm10k,n2v,18,0.11,1.4,-1,kmeans,30,6,0.9853192548720447,0.959589120397444
sbm10k,n2v,18,0.11,0.99,-1,kmeans,30,7,0.9866869158802049,0.9599953858323714
sbm10k,n2v,18,0.11,1.29,-1,kmeans,30,8,0.9957528009775852,0.9957474018301332
sbm10k,n2v,18,0.11,1.5,-1,kmeans,30,9,0.9957528009775852,0.9957474018301332
sbm10k,n2v,18,0.11,1.49,-1,kmeans,30,10,0.9957535661148216,0.9957530027383914
sbm10k,n2v,18,0.11,1.13,-1,kmeans,30,11,0.9962029821052504,0.9961823570164328
sbm10k,n2v,18,0.11,1.32,-1,kmeans,30,12,0.9959570670954896,0.995963853445014
sbm10k,n2v,18,0.11,1.53,-1,kmeans,30,13,0.9850866001305268,0.9592114989968332
sbm10k,n2v,18,0.11,1.31,-1,kmeans,30,14,0.9957528009775852,0.9957474018301332
sbm10k,n2v,18,0.11,1.2,-1,kmeans,30,15,0.9957965437060649,0.9957640818225598
sbm10k,n2v,18,0.11,1.29,-1,kmeans,30,16,0.9957528009775852,0.9957474018301332
sbm10k,n2v,18,0.11,1.32,-1,kmeans,30,17,0.9959570670954898,0.995963853445014
sbm10k,n2v,18,0.11,1.15,-1,kmeans,30,18,0.9960008093627318,0.9959805365980304
sbm10k,n2v,18,0.11,1.14,-1,kmeans,30,19,0.9959570670954896,0.995963853445014
sbm10k,n2v,20,0.11,1.55,-1,kmeans,30,0,0.9967572104194776,0.996711287806657
sbm10k,n2v,20,0.11,1.21,-1,kmeans,30,1,0.9967572104194778,0.996711287806657
sbm10k,n2v,20,0.11,1.23,-1,kmeans,30,2,0.9965551144714492,0.9965096951768218
sbm10k,n2v,20,0.11,1.29,-1,kmeans,30,3,0.99695929372757,0.9969125576515284
sbm10k,n2v,20,0.11,1.3,-1,kmeans,30,4,0.98520783666997,0.956130018704468
sbm10k,n2v,20,0.11,1.18,-1,kmeans,30,5,0.996555114471449,0.9965096951768218
sbm10k,n2v,20,0.11,1.46,-1,kmeans,30,6,0.9967571971207724,0.9967109691600172
sbm10k,n2v,20,0.11,1.05,-1,kmeans,30,7,0.9967572104194776,0.996711287806657
sbm10k,n2v,20,0.11,1.42,-1,kmeans,30,8,0.9969592937275702,0.9969125576515284
sbm10k,n2v,20,0.11,1.17,-1,kmeans,30,9,0.9967572104194778,0.996711287806657
sbm10k,n2v,20,0.11,1.25,-1,kmeans,30,10,0.9969592937275702,0.9969125576515284
sbm10k,n2v,20,0.11,1.34,-1,kmeans,30,11,0.9967572104194776,0.996711287806657
sbm10k,n2v,20,0.11,1.54,-1,kmeans,30,12,0.99695929372757,0.9969125576515284
sbm10k,n2v,20,0.11,1.16,-1,kmeans,30,13,0.9967572104194776,0.996711287806657
sbm10k,n2v,20,0.11,1.29,-1,kmeans,30,14,0.986080671862095,0.957238644153126
sbm10k,n2v,20,0.11,1.61,-1,kmeans,30,15,0.99695929372757,0.9969125576515284
sbm10k,n2v,20,0.11,1.27,-1,kmeans,30,16,0.9967571971207724,0.9967109691600172
sbm10k,n2v,20,0.11,1.1,-1,kmeans,30,17,0.9967572104194778,0.996711287806657
sbm10k,n2v,20,0.11,1.27,-1,kmeans,30,18,0.9967572104194776,0.996711287806657
sbm10k,n2v,20,0.11,1.09,-1,kmeans,30,19,0.9967572104194776,0.996711287806657
sbm10k,n2v,22,0.11,1.19,-1,kmeans,30,0,0.9873297633002012,0.9603213702874476
sbm10k,n2v,22,0.11,1.26,-1,kmeans,30,1,0.98702499656454,0.9580207966983536
sbm10k,n2v,22,0.11,1.12,-1,kmeans,30,2,0.9979732979511358,0.9979438554132948
sbm10k,n2v,22,0.11,1.32,-1,kmeans,30,3,0.9865877446640292,0.9575823301384394
sbm10k,n2v,22,0.11,1.37,-1,kmeans,30,4,0.9979732979511358,0.9979438554132948
sbm10k,n2v,22,0.11,1.05,-1,kmeans,30,5,0.9979732979511357,0.9979438554132948
sbm10k,n2v,22,0.11,1.38,-1,kmeans,30,6,0.9870689176455129,0.9591240791443356
sbm10k,n2v,22,0.11,1.49,-1,kmeans,30,7,0.9871808152211556,0.9587616788524386
sbm10k,n2v,22,0.11,1.16,-1,kmeans,30,8,0.9873740006045674,0.9621364306203296
sbm10k,n2v,22,0.11,1.62,-1,kmeans,30,9,0.9981756007918022,0.9981466653010652
sbm10k,n2v,22,0.11,1.2,-1,kmeans,30,10,0.997973297951136,0.9979438554132948
sbm10k,n2v,22,0.11,1.33,-1,kmeans,30,11,0.9871366657419316,0.9597211555821764
sbm10k,n2v,22,0.11,1.22,-1,kmeans,30,12,0.9979732979511358,0.9979438554132948
sbm10k,n2v,22,0.11,1.39,-1,kmeans,30,13,0.9981756007918022,0.9981466653010652
sbm10k,n2v,22,0.11,1.3,-1,kmeans,30,14,0.997973297951136,0.9979438554132948
sbm10k,n2v,22,0.11,1.47,-1,kmeans,30,15,0.9867059859808646,0.9582233699923776
sbm10k,n2v,22,0.11,1.69,-1,kmeans,30,16,0.997973297951136,0.9979438554132948
sbm10k,n2v,22,0.11,1.3,-1,kmeans,30,17,0.9979732979511357,0.9979438554132948
sbm10k,n2v,22,0.11,1.05,-1,kmeans,30,18,0.9979732979511358,0.9979438554132948
sbm10k,n2v,22,0.11,1.27,-1,kmeans,30,19,0.997973297951136,0.9979438554132948
sbm10k,n2v,24,0.11,1.55,-1,kmeans,30,0,0.9981764481748592,0.9981525701438178
sbm10k,n2v,24,0.11,1.34,-1,kmeans,30,1,0.9981764481748592,0.9981525701438178
sbm10k,n2v,24,0.11,1.23,-1,kmeans,30,2,0.9875639581937292,0.9610491481544284
sbm10k,n2v,24,0.11,1.3,-1,kmeans,30,3,0.9876611617838944,0.9573767133349296
sbm10k,n2v,24,0.11,1.56,-1,kmeans,30,4,0.98793847464467,0.9618111858640204
sbm10k,n2v,24,0.11,1.32,-1,kmeans,30,5,0.9874933313977728,0.9595531328847902
sbm10k,n2v,24,0.11,1.4,-1,kmeans,30,6,0.9981764481748596,0.9981525701438178
sbm10k,n2v,24,0.11,1.33,-1,kmeans,30,7,0.9981764481748592,0.9981525701438178
sbm10k,n2v,24,0.11,1.34,-1,kmeans,30,8,0.9979757916143208,0.9979609470224222
sbm10k,n2v,24,0.11,1.46,-1,kmeans,30,9,0.9981764481748592,0.9981525701438178
sbm10k,n2v,24,0.11,1.22,-1,kmeans,30,10,0.987499292106028,0.9597310403681432
sbm10k,n2v,24,0.11,1.33,-1,kmeans,30,11,0.9870971932331406,0.9577417636938732
sbm10k,n2v,24,0.11,0.87,-1,kmeans,30,12,0.9981764481748594,0.9981525701438178
sbm10k,n2v,24,0.11,1.46,-1,kmeans,30,13,0.9979757916143208,0.9979609470224222
sbm10k,n2v,24,0.11,0.92,-1,kmeans,30,14,0.9981764481748592,0.9981525701438178
sbm10k,n2v,24,0.11,1.22,-1,kmeans,30,15,0.9979757916143208,0.9979609470224222
sbm10k,n2v,24,0.11,1.28,-1,kmeans,30,16,0.9979757916143208,0.9979609470224222
sbm10k,n2v,24,0.11,1.33,-1,kmeans,30,17,0.9864626557852874,0.956063161401282
sbm10k,n2v,24,0.11,1.44,-1,kmeans,30,18,0.9981764481748594,0.9981525701438178
sbm10k,n2v,24,0.11,1.31,-1,kmeans,30,19,0.9979757916143208,0.9979609470224222
sbm10k,n2v,26,0.11,1.36,-1,kmeans,30,0,0.998581702585726,0.9985642905858672
sbm10k,n2v,26,0.11,1.58,-1,kmeans,30,1,0.998783874965694,0.9987661685063766
sbm10k,n2v,26,0.11,1.59,-1,kmeans,30,2,0.9882066016884548,0.959574491545151
sbm10k,n2v,26,0.11,1.49,-1,kmeans,30,3,0.998783874965694,0.9987661685063766
sbm10k,n2v,26,0.11,1.07,-1,kmeans,30,4,0.998581702585726,0.9985642905858672
sbm10k,n2v,26,0.11,1.19,-1,kmeans,30,5,0.998581702585726,0.9985642905858672
sbm10k,n2v,26,0.11,1.45,-1,kmeans,30,6,0.998783874965694,0.9987661685063766
sbm10k,n2v,26,0.11,1.27,-1,kmeans,30,7,0.9882454923354232,0.9606247189680236
sbm10k,n2v,26,0.11,1.43,-1,kmeans,30,8,0.998783874965694,0.9987661685063766
sbm10k,n2v,26,0.11,1.16,-1,kmeans,30,9,0.998783874965694,0.9987661685063766
sbm10k,n2v,26,0.11,1.58,-1,kmeans,30,10,0.9985817025857262,0.9985642905858672
